省,市,县,观测时间,温度(℃),相对湿度,降水量(mm),风向,风力(m/s),经度,纬度
江苏,盐城,阜宁,2015122315,8,84,0,77,2,119.8,33.78
江苏,盐城,阜宁,2015122316,10,87,0,73,3,119.8,33.78
江苏,盐城,阜宁,2015122317,8,87,0,74,0,119.8,33.78
江苏,盐城,阜宁,2015122318,10,90,0,44,2,119.8,33.78
江苏,盐城,阜宁,2015122319,10,91,0,78,3,119.8,33.78
江苏,盐城,阜宁,2015122320,7,90,0,74,1,119.8,33.78
江苏,盐城,阜宁,2015122321,7,87,0,75,2,119.8,33.78
江苏,盐城,阜宁,2015122322,7,84,0,123,0,119.8,33.78
江苏,盐城,阜宁,2015122323,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015122400,9,91,0,36,2,119.8,33.78
江苏,盐城,阜宁,2015122401,6,92,0.8,335,0,119.8,33.78
江苏,盐城,阜宁,2015122402,8,96,0,17,2,119.8,33.78
江苏,盐城,阜宁,2015122403,6,95,0,25,0,119.8,33.78
江苏,盐城,阜宁,2015122404,8,97,0.1,18,2,119.8,33.78
江苏,盐城,阜宁,2015122405,8,98,0.2,7,0,119.8,33.78
江苏,盐城,阜宁,2015122406,8,98,0.2,359,2,119.8,33.78
江苏,盐城,阜宁,2015122407,8,98,0.3,23,3,119.8,33.78
江苏,盐城,阜宁,2015122408,6,96,0.1,16,0,119.8,33.78
江苏,盐城,阜宁,2015122409,8,98,0,310,2,119.8,33.78
江苏,盐城,阜宁,2015122410,6,95,0.1,333,1,119.8,33.78
江苏,盐城,阜宁,2015122411,8,96,0,0,4,119.8,33.78
江苏,盐城,阜宁,2015122412,6,92,0,358,2,119.8,33.78
江苏,盐城,阜宁,2015122413,6,89,0,344,2,119.8,33.78
江苏,盐城,阜宁,2015122414,6,85,0,350,2,119.8,33.78
江苏,盐城,阜宁,2015122415,6,86,0,4,2,119.8,33.78
江苏,盐城,阜宁,2015122416,8,87,0,327,5,119.8,33.78
江苏,盐城,阜宁,2015122417,7,86,0,329,4,119.8,33.78
江苏,盐城,阜宁,2015122418,4,88,0,350,1,119.8,33.78
江苏,盐城,阜宁,2015122419,5,93,0,343,3,119.8,33.78
江苏,盐城,阜宁,2015122420,2,91,0,331,1,119.8,33.78
江苏,盐城,阜宁,2015122421,4,94,0,296,2,119.8,33.78
江苏,盐城,阜宁,2015122422,3,96,0,302,2,119.8,33.78
江苏,盐城,阜宁,2015122423,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015122500,1,94,0,295,0,119.8,33.78
江苏,盐城,阜宁,2015122501,3,96,0,279,3,119.8,33.78
江苏,盐城,阜宁,2015122502,1,94,0,280,1,119.8,33.78
江苏,盐城,阜宁,2015122503,0,95,0,280,1,119.8,33.78
江苏,盐城,阜宁,2015122504,1,98,0,276,3,119.8,33.78
江苏,盐城,阜宁,2015122505,-1,97,0,278,1,119.8,33.78
江苏,盐城,阜宁,2015122506,1,99,0,277,3,119.8,33.78
江苏,盐城,阜宁,2015122507,1,99,0,288,3,119.8,33.78
江苏,盐城,阜宁,2015122508,1,100,0,285,3,119.8,33.78
江苏,盐城,阜宁,2015122509,2,100,0,247,3,119.8,33.78
江苏,盐城,阜宁,2015122510,1,98,0,228,1,119.8,33.78
江苏,盐城,阜宁,2015122511,3,98,0,208,2,119.8,33.78
江苏,盐城,阜宁,2015122512,4,93,0,221,4,119.8,33.78
江苏,盐城,阜宁,2015122513,7,81,0,216,5,119.8,33.78
江苏,盐城,阜宁,2015122514,8,74,0,227,7,119.8,33.78
江苏,盐城,阜宁,2015122515,6,68,0,232,4,119.8,33.78
江苏,盐城,阜宁,2015122516,6,68,0,246,4,119.8,33.78
江苏,盐城,阜宁,2015122517,5,75,0,254,1,119.8,33.78
江苏,盐城,阜宁,2015122518,4,76,0,239,2,119.8,33.78
江苏,盐城,阜宁,2015122519,6,75,0,236,5,119.8,33.78
江苏,盐城,阜宁,2015122520,4,72,0,230,2,119.8,33.78
江苏,盐城,阜宁,2015122521,4,68,0,222,4,119.8,33.78
江苏,盐城,阜宁,2015122522,7,63,0,236,6,119.8,33.78
江苏,盐城,阜宁,2015122523,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015122600,6,62,0,230,9,119.8,33.78
江苏,盐城,阜宁,2015122601,6,61,0,230,7,119.8,33.78
江苏,盐城,阜宁,2015122602,4,58,0,230,4,119.8,33.78
江苏,盐城,阜宁,2015122603,6,61,0,234,7,119.8,33.78
江苏,盐城,阜宁,2015122604,5,67,0,234,6,119.8,33.78
江苏,盐城,阜宁,2015122605,5,71,0,235,5,119.8,33.78
江苏,盐城,阜宁,2015122606,3,72,0,225,5,119.8,33.78
江苏,盐城,阜宁,2015122607,3,76,0,225,3,119.8,33.78
江苏,盐城,阜宁,2015122608,3,74,0,227,3,119.8,33.78
江苏,盐城,阜宁,2015122609,6,74,0,203,4,119.8,33.78
江苏,盐城,阜宁,2015122610,8,66,0,229,5,119.8,33.78
江苏,盐城,阜宁,2015122611,7,62,0,248,5,119.8,33.78
江苏,盐城,阜宁,2015122612,10,61,0,256,7,119.8,33.78
江苏,盐城,阜宁,2015122613,11,60,0,249,5,119.8,33.78
江苏,盐城,阜宁,2015122614,10,54,0,253,4,119.8,33.78
江苏,盐城,阜宁,2015122615,13,52,0,253,5,119.8,33.78
江苏,盐城,阜宁,2015122616,10,51,0,254,2,119.8,33.78
江苏,盐城,阜宁,2015122617,11,61,0,254,3,119.8,33.78
江苏,盐城,阜宁,2015122618,6,69,0,178,0,119.8,33.78
江苏,盐城,阜宁,2015122619,7,77,0,200,0,119.8,33.78
江苏,盐城,阜宁,2015122620,6,82,0,323,2,119.8,33.78
江苏,盐城,阜宁,2015122621,7,79,0,17,4,119.8,33.78
江苏,盐城,阜宁,2015122622,6,84,0,21,2,119.8,33.78
江苏,盐城,阜宁,2015122623,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015122700,5,95,0,6,2,119.8,33.78
江苏,盐城,阜宁,2015122701,4,93,0,39,3,119.8,33.78
江苏,盐城,阜宁,2015122702,7,86,0,45,8,119.8,33.78
江苏,盐城,阜宁,2015122703,7,83,0,43,10,119.8,33.78
江苏,盐城,阜宁,2015122704,5,79,0,49,6,119.8,33.78
江苏,盐城,阜宁,2015122705,6,83,0,43,10,119.8,33.78
江苏,盐城,阜宁,2015122706,3,78,0,47,12,119.8,33.78
江苏,盐城,阜宁,2015122707,3,75,0,54,5,119.8,33.78
江苏,盐城,阜宁,2015122708,3,73,0,49,6,119.8,33.78
江苏,盐城,阜宁,2015122709,2,70,0,43,8,119.8,33.78
江苏,盐城,阜宁,2015122710,2,70,0,39,8,119.8,33.78
江苏,盐城,阜宁,2015122711,5,67,0,40,7,119.8,33.78
江苏,盐城,阜宁,2015122712,5,64,0,35,8,119.8,33.78
江苏,盐城,阜宁,2015122713,2,68,0,27,4,119.8,33.78
江苏,盐城,阜宁,2015122714,4,64,0,45,7,119.8,33.78
江苏,盐城,阜宁,2015122715,4,64,0,39,7,119.8,33.78
江苏,盐城,阜宁,2015122716,1,65,0,33,4,119.8,33.78
江苏,盐城,阜宁,2015122717,0,66,0,43,2,119.8,33.78
江苏,盐城,阜宁,2015122718,2,74,0,20,3,119.8,33.78
江苏,盐城,阜宁,2015122719,0,69,0,12,2,119.8,33.78
江苏,盐城,阜宁,2015122720,-1,74,0,11,1,119.8,33.78
江苏,盐城,阜宁,2015122721,-1,76,0,339,1,119.8,33.78
江苏,盐城,阜宁,2015122722,1,85,0,349,2,119.8,33.78
江苏,盐城,阜宁,2015122723,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015122800,-2,80,0,311,0,119.8,33.78
江苏,盐城,阜宁,2015122801,-2,80,0,278,0,119.8,33.78
江苏,盐城,阜宁,2015122802,-2,80,0,282,1,119.8,33.78
江苏,盐城,阜宁,2015122803,-2,79,0,290,1,119.8,33.78
江苏,盐城,阜宁,2015122804,-2,80,0,320,1,119.8,33.78
江苏,盐城,阜宁,2015122805,-1,76,0,331,1,119.8,33.78
江苏,盐城,阜宁,2015122806,1,77,0,332,3,119.8,33.78
江苏,盐城,阜宁,2015122807,1,79,0,308,2,119.8,33.78
江苏,盐城,阜宁,2015122808,1,78,0,313,3,119.8,33.78
江苏,盐城,阜宁,2015122809,1,77,0,325,3,119.8,33.78
江苏,盐城,阜宁,2015122810,2,68,0,299,2,119.8,33.78
江苏,盐城,阜宁,2015122811,1,55,0,337,0,119.8,33.78
江苏,盐城,阜宁,2015122812,2,44,0,312,3,119.8,33.78
江苏,盐城,阜宁,2015122813,3,39,0,324,2,119.8,33.78
江苏,盐城,阜宁,2015122814,6,40,0,334,2,119.8,33.78
江苏,盐城,阜宁,2015122815,6,40,0,351,3,119.8,33.78
江苏,盐城,阜宁,2015122816,3,39,0,351,1,119.8,33.78
江苏,盐城,阜宁,2015122817,4,50,0,14,0,119.8,33.78
江苏,盐城,阜宁,2015122818,1,72,0,999999,0,119.8,33.78
江苏,盐城,阜宁,2015122819,-1,71,0,999999,0,119.8,33.78
江苏,盐城,阜宁,2015122820,1,69,0,999999,0,119.8,33.78
江苏,盐城,阜宁,2015122821,1,79,0,169,0,119.8,33.78
江苏,盐城,阜宁,2015122822,-1,81,0,999999,0,119.8,33.78
江苏,盐城,阜宁,2015122823,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015122900,-2,89,0,110,0,119.8,33.78
江苏,盐城,阜宁,2015122901,0,89,0,133,2,119.8,33.78
江苏,盐城,阜宁,2015122902,-2,85,0,179,0,119.8,33.78
江苏,盐城,阜宁,2015122903,-1,87,0,999999,0,119.8,33.78
江苏,盐城,阜宁,2015122904,-3,88,0,149,0,119.8,33.78
江苏,盐城,阜宁,2015122905,-3,89,0,999999,0,119.8,33.78
江苏,盐城,阜宁,2015122906,-1,92,0,147,0,119.8,33.78
江苏,盐城,阜宁,2015122907,-3,88,0,137,0,119.8,33.78
江苏,盐城,阜宁,2015122908,-3,87,0,150,0,119.8,33.78
江苏,盐城,阜宁,2015122909,1,82,0,167,3,119.8,33.78
江苏,盐城,阜宁,2015122910,4,70,0,198,4,119.8,33.78
江苏,盐城,阜宁,2015122911,5,61,0,206,5,119.8,33.78
江苏,盐城,阜宁,2015122912,6,60,0,231,5,119.8,33.78
江苏,盐城,阜宁,2015122913,7,58,0,206,5,119.8,33.78
江苏,盐城,阜宁,2015122914,5,52,0,222,2,119.8,33.78
江苏,盐城,阜宁,2015122915,6,52,0,223,0,119.8,33.78
江苏,盐城,阜宁,2015122916,5,57,0,196,1,119.8,33.78
江苏,盐城,阜宁,2015122917,6,66,0,177,2,119.8,33.78
江苏,盐城,阜宁,2015122918,4,75,0,184,2,119.8,33.78
江苏,盐城,阜宁,2015122919,1,76,0,174,0,119.8,33.78
江苏,盐城,阜宁,2015122920,1,75,0,171,0,119.8,33.78
江苏,盐城,阜宁,2015122921,0,80,0,174,0,119.8,33.78
江苏,盐城,阜宁,2015122922,0,79,0,156,0,119.8,33.78
江苏,盐城,阜宁,2015122923,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123000,1,87,0,165,2,119.8,33.78
江苏,盐城,阜宁,2015123001,-1,84,0,184,0,119.8,33.78
江苏,盐城,阜宁,2015123002,1,87,0,164,3,119.8,33.78
江苏,盐城,阜宁,2015123003,1,87,0,168,3,119.8,33.78
江苏,盐城,阜宁,2015123004,-1,88,0,182,1,119.8,33.78
江苏,盐城,阜宁,2015123005,2,85,0,190,4,119.8,33.78
江苏,盐城,阜宁,2015123006,1,90,0,180,3,119.8,33.78
江苏,盐城,阜宁,2015123007,1,90,0,165,2,119.8,33.78
江苏,盐城,阜宁,2015123008,1,94,0,168,2,119.8,33.78
江苏,盐城,阜宁,2015123009,3,88,0,166,2,119.8,33.78
江苏,盐城,阜宁,2015123010,3,74,0,188,1,119.8,33.78
江苏,盐城,阜宁,2015123011,7,68,0,231,3,119.8,33.78
江苏,盐城,阜宁,2015123012,8,68,0,269,5,119.8,33.78
江苏,盐城,阜宁,2015123013,9,65,0,255,3,119.8,33.78
江苏,盐城,阜宁,2015123014,9,66,0,288,5,119.8,33.78
江苏,盐城,阜宁,2015123015,7,66,0,303,3,119.8,33.78
江苏,盐城,阜宁,2015123016,8,74,0,313,3,119.8,33.78
江苏,盐城,阜宁,2015123017,5,77,0,291,0,119.8,33.78
江苏,盐城,阜宁,2015123018,6,83,0,318,2,119.8,33.78
江苏,盐城,阜宁,2015123019,3,84,0,332,1,119.8,33.78
江苏,盐城,阜宁,2015123020,2,88,0,333,1,119.8,33.78
江苏,盐城,阜宁,2015123021,3,92,0,334,2,119.8,33.78
江苏,盐城,阜宁,2015123022,3,93,0,291,2,119.8,33.78
江苏,盐城,阜宁,2015123023,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123100,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123101,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123102,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123103,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123104,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123105,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123106,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123107,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123108,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123109,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123110,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123111,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123112,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123113,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123114,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123115,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123116,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123117,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123118,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123119,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123120,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123121,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123122,999999,999999,999999,999999,999999,119.8,33.78
江苏,盐城,阜宁,2015123123,999999,999999,999999,999999,999999,119.8,33.78
江苏,南通,通州,2015120100,10,93,0,108,2,121.07,32.08
江苏,南通,通州,2015120101,10,96,0,107,2,121.07,32.08
江苏,南通,通州,2015120102,8,94,0,104,1,121.07,32.08
江苏,南通,通州,2015120103,10,95,0,103,2,121.07,32.08
江苏,南通,通州,2015120104,9,89,0,105,0,121.07,32.08
江苏,南通,通州,2015120105,11,91,0,115,3,121.07,32.08
江苏,南通,通州,2015120106,10,88,0,129,2,121.07,32.08
江苏,南通,通州,2015120107,10,88,0,111,1,121.07,32.08
江苏,南通,通州,2015120108,10,86,0,112,0,121.07,32.08
江苏,南通,通州,2015120109,14,83,0,113,5,121.07,32.08
江苏,南通,通州,2015120110,15,76,0,127,3,121.07,32.08
江苏,南通,通州,2015120111,14,74,0,138,3,121.07,32.08
江苏,南通,通州,2015120112,17,72,0,142,6,121.07,32.08
江苏,南通,通州,2015120113,17,68,0,157,9,121.07,32.08
江苏,南通,通州,2015120114,18,69,0,149,4,121.07,32.08
江苏,南通,通州,2015120115,15,69,0,124,2,121.07,32.08
江苏,南通,通州,2015120116,15,71,0,131,3,121.07,32.08
江苏,南通,通州,2015120117,16,75,0,130,3,121.07,32.08
江苏,南通,通州,2015120118,16,76,0,143,4,121.07,32.08
江苏,南通,通州,2015120119,15,78,0,127,2,121.07,32.08
江苏,南通,通州,2015120120,13,78,0,140,3,121.07,32.08
江苏,南通,通州,2015120121,12,82,0,122,1,121.07,32.08
江苏,南通,通州,2015120122,12,85,0,131,1,121.07,32.08
江苏,南通,通州,2015120123,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120200,14,89,0,146,0,121.07,32.08
江苏,南通,通州,2015120201,14,91,0,999999,0,121.07,32.08
江苏,南通,通州,2015120202,14,92,0,999999,0,121.07,32.08
江苏,南通,通州,2015120203,14,93,0,317,2,121.07,32.08
江苏,南通,通州,2015120204,13,97,0.2,319,4,121.07,32.08
江苏,南通,通州,2015120205,11,95,0.4,317,1,121.07,32.08
江苏,南通,通州,2015120206,11,96,1.2,329,2,121.07,32.08
江苏,南通,通州,2015120207,11,96,0.1,318,2,121.07,32.08
江苏,南通,通州,2015120208,12,87,0,323,4,121.07,32.08
江苏,南通,通州,2015120209,10,82,0,324,5,121.07,32.08
江苏,南通,通州,2015120210,12,81,0,305,5,121.07,32.08
江苏,南通,通州,2015120211,10,77,0,329,3,121.07,32.08
江苏,南通,通州,2015120212,12,79,0,317,3,121.07,32.08
江苏,南通,通州,2015120213,10,75,0,315,3,121.07,32.08
江苏,南通,通州,2015120214,12,75,0,316,5,121.07,32.08
江苏,南通,通州,2015120215,10,64,0,314,4,121.07,32.08
江苏,南通,通州,2015120216,10,65,0,330,3,121.07,32.08
江苏,南通,通州,2015120217,11,70,0,314,2,121.07,32.08
江苏,南通,通州,2015120218,11,56,0,321,4,121.07,32.08
江苏,南通,通州,2015120219,10,58,0,303,3,121.07,32.08
江苏,南通,通州,2015120220,7,62,0,308,2,121.07,32.08
江苏,南通,通州,2015120221,9,56,0,317,5,121.07,32.08
江苏,南通,通州,2015120222,8,54,0,317,3,121.07,32.08
江苏,南通,通州,2015120223,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120300,4,55,0,316,1,121.07,32.08
江苏,南通,通州,2015120301,6,58,0,309,2,121.07,32.08
江苏,南通,通州,2015120302,5,60,0,293,3,121.07,32.08
江苏,南通,通州,2015120303,5,62,0,303,3,121.07,32.08
江苏,南通,通州,2015120304,5,60,0,296,3,121.07,32.08
江苏,南通,通州,2015120305,3,56,0,245,2,121.07,32.08
江苏,南通,通州,2015120306,5,59,0,268,2,121.07,32.08
江苏,南通,通州,2015120307,3,61,0,243,0,121.07,32.08
江苏,南通,通州,2015120308,5,57,0,262,2,121.07,32.08
江苏,南通,通州,2015120309,7,51,0,291,4,121.07,32.08
江苏,南通,通州,2015120310,10,45,0,300,4,121.07,32.08
江苏,南通,通州,2015120311,11,36,0,311,6,121.07,32.08
江苏,南通,通州,2015120312,9,24,0,315,6,121.07,32.08
江苏,南通,通州,2015120313,9,24,0,311,5,121.07,32.08
江苏,南通,通州,2015120314,11,26,0,311,7,121.07,32.08
江苏,南通,通州,2015120315,9,26,0,307,5,121.07,32.08
江苏,南通,通州,2015120316,10,28,0,304,5,121.07,32.08
江苏,南通,通州,2015120317,8,35,0,317,4,121.07,32.08
江苏,南通,通州,2015120318,7,36,0,318,7,121.07,32.08
江苏,南通,通州,2015120319,6,41,0,321,4,121.07,32.08
江苏,南通,通州,2015120320,4,44,0,306,1,121.07,32.08
江苏,南通,通州,2015120321,5,48,0,306,4,121.07,32.08
江苏,南通,通州,2015120322,4,49,0,319,5,121.07,32.08
江苏,南通,通州,2015120323,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120400,1,52,0,317,1,121.07,32.08
江苏,南通,通州,2015120401,3,56,0,295,3,121.07,32.08
江苏,南通,通州,2015120402,1,54,0,307,1,121.07,32.08
江苏,南通,通州,2015120403,2,60,0,291,5,121.07,32.08
江苏,南通,通州,2015120404,2,60,0,290,3,121.07,32.08
江苏,南通,通州,2015120405,2,59,0,303,3,121.07,32.08
江苏,南通,通州,2015120406,0,58,0,290,1,121.07,32.08
江苏,南通,通州,2015120407,2,62,0,302,3,121.07,32.08
江苏,南通,通州,2015120408,1,56,0,304,2,121.07,32.08
江苏,南通,通州,2015120409,2,50,0,314,1,121.07,32.08
江苏,南通,通州,2015120410,7,35,0,322,6,121.07,32.08
江苏,南通,通州,2015120411,6,31,0,311,3,121.07,32.08
江苏,南通,通州,2015120412,7,30,0,307,3,121.07,32.08
江苏,南通,通州,2015120413,7,31,0,337,4,121.07,32.08
江苏,南通,通州,2015120414,8,31,0,348,3,121.07,32.08
江苏,南通,通州,2015120415,10,31,0,312,4,121.07,32.08
江苏,南通,通州,2015120416,9,34,0,324,3,121.07,32.08
江苏,南通,通州,2015120417,7,44,0,301,2,121.07,32.08
江苏,南通,通州,2015120418,3,61,0,999999,0,121.07,32.08
江苏,南通,通州,2015120419,4,64,0,999999,0,121.07,32.08
江苏,南通,通州,2015120420,4,72,0,999999,0,121.07,32.08
江苏,南通,通州,2015120421,2,69,0,999999,0,121.07,32.08
江苏,南通,通州,2015120422,3,75,0,189,0,121.07,32.08
江苏,南通,通州,2015120423,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120500,3,58,0,147,0,121.07,32.08
江苏,南通,通州,2015120501,4,61,0,999999,0,121.07,32.08
江苏,南通,通州,2015120502,5,63,0,999999,0,121.07,32.08
江苏,南通,通州,2015120503,3,66,0,185,0,121.07,32.08
江苏,南通,通州,2015120504,3,63,0,999999,0,121.07,32.08
江苏,南通,通州,2015120505,5,79,0,999999,0,121.07,32.08
江苏,南通,通州,2015120506,5,81,0,999999,0,121.07,32.08
江苏,南通,通州,2015120507,3,82,0,999999,0,121.07,32.08
江苏,南通,通州,2015120508,6,79,0,999999,0,121.07,32.08
江苏,南通,通州,2015120509,6,72,0,999999,0,121.07,32.08
江苏,南通,通州,2015120510,5,57,0,352,0,121.07,32.08
江苏,南通,通州,2015120511,8,57,0,999999,0,121.07,32.08
江苏,南通,通州,2015120512,8,54,0,92,0,121.07,32.08
江苏,南通,通州,2015120513,6,51,0,353,1,121.07,32.08
江苏,南通,通州,2015120514,6,55,0,37,0,121.07,32.08
江苏,南通,通州,2015120515,8,56,0,358,2,121.07,32.08
江苏,南通,通州,2015120516,6,59,0,999999,0,121.07,32.08
江苏,南通,通州,2015120517,7,76,0,207,4,121.07,32.08
江苏,南通,通州,2015120518,6,81,0,228,2,121.07,32.08
江苏,南通,通州,2015120519,7,80,0,307,2,121.07,32.08
江苏,南通,通州,2015120520,7,79,0,296,3,121.07,32.08
江苏,南通,通州,2015120521,5,75,0,210,0,121.07,32.08
江苏,南通,通州,2015120522,7,57,0,176,4,121.07,32.08
江苏,南通,通州,2015120523,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120600,4,71,0,302,0,121.07,32.08
江苏,南通,通州,2015120601,3,65,0,349,2,121.07,32.08
江苏,南通,通州,2015120602,5,72,0,313,2,121.07,32.08
江苏,南通,通州,2015120603,3,64,0,250,0,121.07,32.08
江苏,南通,通州,2015120604,5,68,0,212,2,121.07,32.08
江苏,南通,通州,2015120605,3,69,0,240,0,121.07,32.08
江苏,南通,通州,2015120606,3,72,0,318,2,121.07,32.08
江苏,南通,通州,2015120607,4,73,0,307,1,121.07,32.08
江苏,南通,通州,2015120608,4,80,0,294,1,121.07,32.08
江苏,南通,通州,2015120609,5,76,0,316,1,121.07,32.08
江苏,南通,通州,2015120610,5,66,0,300,1,121.07,32.08
江苏,南通,通州,2015120611,8,63,0,296,4,121.07,32.08
江苏,南通,通州,2015120612,7,62,0,324,2,121.07,32.08
江苏,南通,通州,2015120613,9,57,0,8,1,121.07,32.08
江苏,南通,通州,2015120614,10,54,0,327,1,121.07,32.08
江苏,南通,通州,2015120615,9,55,0,337,1,121.07,32.08
江苏,南通,通州,2015120616,11,61,0,353,2,121.07,32.08
江苏,南通,通州,2015120617,7,66,0,333,0,121.07,32.08
江苏,南通,通州,2015120618,7,77,0,46,0,121.07,32.08
江苏,南通,通州,2015120619,4,87,0,999999,0,121.07,32.08
江苏,南通,通州,2015120620,5,90,0,307,0,121.07,32.08
江苏,南通,通州,2015120621,3,89,0,289,0,121.07,32.08
江苏,南通,通州,2015120622,2,91,0,999999,0,121.07,32.08
江苏,南通,通州,2015120623,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120700,5,86,0,320,2,121.07,32.08
江苏,南通,通州,2015120701,4,87,0,297,0,121.07,32.08
江苏,南通,通州,2015120702,4,93,0,999999,0,121.07,32.08
江苏,南通,通州,2015120703,1,91,0,999999,0,121.07,32.08
江苏,南通,通州,2015120704,0,93,0,290,0,121.07,32.08
江苏,南通,通州,2015120705,1,90,0,297,0,121.07,32.08
江苏,南通,通州,2015120706,2,88,0,320,0,121.07,32.08
江苏,南通,通州,2015120707,2,89,0,321,1,121.07,32.08
江苏,南通,通州,2015120708,4,88,0,317,0,121.07,32.08
江苏,南通,通州,2015120709,8,86,0,355,4,121.07,32.08
江苏,南通,通州,2015120710,10,76,0,355,3,121.07,32.08
江苏,南通,通州,2015120711,10,68,0,10,2,121.07,32.08
江苏,南通,通州,2015120712,12,67,0,59,5,121.07,32.08
江苏,南通,通州,2015120713,13,59,0,14,3,121.07,32.08
江苏,南通,通州,2015120714,11,56,0,58,1,121.07,32.08
江苏,南通,通州,2015120715,11,57,0,91,2,121.07,32.08
江苏,南通,通州,2015120716,11,64,0,71,3,121.07,32.08
江苏,南通,通州,2015120717,10,69,0,58,2,121.07,32.08
江苏,南通,通州,2015120718,7,73,0,80,0,121.07,32.08
江苏,南通,通州,2015120719,5,83,0,54,0,121.07,32.08
江苏,南通,通州,2015120720,6,91,0,999999,0,121.07,32.08
江苏,南通,通州,2015120721,4,92,0,999999,0,121.07,32.08
江苏,南通,通州,2015120722,5,96,0,999999,0,121.07,32.08
江苏,南通,通州,2015120723,999999,999999,999999,999999,999999,121.07,32.08
江苏,南通,通州,2015120800,3,95,0,999999,0,121.07,32.08
江苏,南通,通州,2015120801,5,97,0,110,0,121.07,32.08
江苏,南通,通州,2015120802,2,95,0,110,0,121.07,32.08
江苏,南通,通州,2015120803,3,94,0,100,0,121.07,32.08
江苏,南通,通州,2015120804,4,95,0,999999,0,121.07,32.08
江苏,南通,通州,2015120805,2,94,0,999999,0,121.07,32.08
江苏,南通,通州,2015120806,3,97,0,354,0,121.07,32.08
江苏,南通,通州,2015120807,4,97,0,999999,0,121.07,32.08
江苏,南通,通州,2015120808,4,96,0,47,0,121.07,32.08
江苏,南通,通州,2015120809,8,79,0,83,0,121.07,32.08
江苏,南通,通州,2015120810,9,63,0,100,2,121.07,32.08
